Exit stations,Entry stations->,,WEEKDAY,,,Sep 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,,
FV,92,113.789474,49.315789,70.105263,302.526316,100.789474,181.263158,198.578947,224.842105,160.894737,26.736842,284.526316,234.263158,215.526316,219.315789,93.473684,82.631579,124.842105,53.157895,27.894737,37.947368,16.578947,27.684211,49.315789,98.894737,970.315789,1026.526316,934.736842,871.526316,354.842105,233.894737,74.789474,122.052632,178.315789,9.631579,57.894737,126.736842,9.105263,26.894737,15.421053,27.473684,69.894737,29.315789,62.842105,16.684211,68.157895,0,0,12.052632,25.210526,8411.210526,,,,,,,,,,,,,,
CL,95.315789,166.473684,67.894737,64.263158,216.210526,91.315789,178.947368,218.894737,316.631579,293.526316,277.315789,26.526316,218.210526,223.210526,191.736842,101.421053,134,180.315789,83.894737,72.421053,69.210526,35.526316,35.421053,57.263158,99.578947,647.157895,621.684211,568.421053,459.578947,166.894737,144.210526,70.473684,90.368421,163.894737,17.578947,93.736842,312.263158,23.526316,55.105263,23.842105,28.736842,44.789474,35.105263,123.421053,48.052632,180.315789,0,0,31.157895,51.736842,7517.578947,,,,,,,,,,,,,,
SL,36.578947,63.947368,31.105263,34.526316,191.894737,54.157895,132.263158,254.157895,360.368421,352.894737,247.842105,231.947368,18.421053,129.894737,159.526316,77.210526,90.263158,133.105263,30.842105,27.736842,27.210526,8.052632,10.842105,23.578947,39.421053,781.315789,885.684211,644.421053,544.526316,177.263158,109.315789,58.736842,91.526316,134.842105,11.105263,41.473684,115,10.789474,19.789474,14.842105,13.894737,49.631579,12.421053,49.842105,10.947368,65.578947,0,0,10.421053,14.736842,6635.894737,,,,,,,,,,,,,,
BF,23.631579,40.157895,17.157895,19.157895,144.157895,35.842105,94.052632,240.315789,328.368421,249.578947,191.842105,224.631579,116.263158,14.842105,106.263158,61.421053,86.263158,179.578947,21.631579,12.157895,14.368421,5.789474,2.684211,13.105263,39.894737,682.421053,748.210526,574.315789,494.842105,156.473684,89,33.789474,56.684211,107.368421,11.210526,48.789474,128.894737,6.210526,10.789474,11.842105,14.157895,28.421053,9.947368,68.789474,6.105263,61.052632,0,0,4.684211,7.421053,5644.578947,,,,,,,,,,,,,,
HY,47,89.473684,30.473684,32.736842,135.052632,37.315789,89.368421,222.894737,300,154.578947,226.736842,197.526316,171.631579,101.631579,21.789474,106.315789,211.263158,299.789474,38.473684,18.421053,20.315789,6.684211,6.263158,19.368421,33.947368,488.421053,557.842105,363.210526,319.894737,106.157895,61.526316,34.631579,42.842105,69.263158,7,19.947368,74.473684,11.947368,33.210526,11.368421,14.736842,26.052632,8.157895,37.578947,12.789474,103.105263,0,0,13.842105,27.368421,5064.421053,,,,,,,,,,,,,,
SH,21.684211,23.578947,8.947368,10.263158,83.210526,17.894737,58.052632,148.315789,170.526316,86,91.368421,104.210526,71.789474,65.526316,90.315789,14.315789,82.473684,143.842105,8.052632,8.842105,10.052632,2.842105,3.789474,7.315789,18.684211,438.894737,408.842105,258.315789,256.421053,79.368421,46,17.947368,30.105263,70.421053,7.578947,12.842105,40.736842,2.789474,8.684211,3.947368,6.210526,15.315789,4.368421,20.947368,6.736842,63.105263,0,0,3.947368,3.052632,3158.473684,,,,,,,,,,,,,,
UC,16.315789,37.894737,18.631579,20.052632,173.210526,37.684211,74.052632,229.315789,248.789474,126.631579,90.315789,129.105263,100.368421,94.684211,211.421053,82.263158,26.526316,236.526316,15.473684,19.263158,19.210526,5.526316,4.789474,13.368421,13.947368,942.473684,829.210526,392.578947,344.736842,94.315789,40.631579,11.315789,27.684211,78.789474,5.578947,19.684211,63.052632,2.421053,10.210526,5.842105,3.421053,27.157895,3.368421,27.842105,18.789474,51.631579,0,0,3.789474,9.736842,5059.631579,,,,,,,,,,,,,,
FM,29.789474,66.684211,36.105263,30.789474,211.052632,34.684211,109.526316,321.421053,317,131.421053,130.052632,179.315789,142.421053,174.105263,310.052632,198.789474,300.210526,45.578947,25.105263,21.421053,20.684211,6.157895,11.263158,20.736842,15.052632,1407.210526,1231.052632,487.842105,374.842105,117,33.947368,23.473684,34.052632,82.263158,7.157895,31.631579,69.736842,7.315789,17.526316,6.789474,9.684211,40.368421,4.526316,31.421053,28.368421,43.631579,0,0,4.789474,13.842105,6997.894737,,,,,,,,,,,,,,
CN,20.157895,29.421053,20.894737,23.631579,116.526316,24.736842,159.684211,308.526316,327.157895,37.631579,52.684211,76.157895,30.789474,22.263158,40.894737,8.526316,16.157895,27.263158,29.210526,107.210526,253.473684,93,52.315789,104.736842,15.052632,892,913.736842,537.263158,474.631579,154.526316,89.631579,52.210526,66.052632,133.157895,27.052632,5.263158,10.736842,48.263158,168.631579,25.157895,24.157895,143.263158,34.421053,3.473684,37,11.315789,0,0,97.315789,106.052632,6053.421053,,,,,,,,,,,,,,
PH,18.315789,18.578947,17.631579,23.842105,168,26.210526,190.789474,405.894737,443.684211,23.736842,23.368421,68.789474,28.789474,13.736842,20.578947,9.052632,18.157895,21.947368,99.421053,34.947368,117.105263,52.052632,41,143.473684,14,1722.105263,1819.578947,689.052632,636.052632,192.842105,85.105263,88.736842,59.842105,96.736842,14.210526,4.578947,3.894737,40.947368,98.263158,28.157895,37.052632,189.315789,24.263158,5,53.842105,12.368421,0,0,38.210526,47.842105,8031.105263,,,,,,,,,,,,,,
WC,25.421053,34.263158,26.210526,25.263158,146.789474,24.368421,151.368421,339.947368,326.368421,26.736842,35.578947,66.473684,28.684211,15.421053,19.947368,11.578947,18.684211,23.842105,273.105263,131.157895,30.210526,66.578947,44.315789,158.526316,17.263158,1431.473684,1452.947368,553.578947,492.263158,117.894737,67.842105,55.315789,51.526316,75.473684,17.578947,4.263158,5.789474,63.947368,135,22.105263,25.210526,180.105263,28.315789,3.263158,48.526316,7.578947,0,0,57.842105,90.631579,7056.578947,,,,,,,,,,,,,,
LF,7.263158,10.263158,7.263158,7.631579,71.105263,9.263158,55.210526,176.421053,148.842105,9.263158,13.789474,35.315789,7.421053,5.105263,6.631579,4.157895,5.315789,6.894737,104.789474,63.421053,62.315789,15.368421,17.947368,76.263158,4.421053,921.157895,855.789474,269.368421,274.894737,58,36.368421,22.421053,13.684211,31.947368,4.578947,0.947368,1.736842,9.578947,24.368421,6.631579,9,98.631579,12.157895,1.052632,25.105263,3.105263,0,0,13.105263,16.368421,3641.684211,,,,,,,,,,,,,,
OR,9.315789,13.368421,6.736842,10.947368,49.368421,7.473684,53.894737,119.526316,132.105263,9.789474,24.263158,32.157895,10.894737,2.157895,6.578947,4.210526,3.684211,10.210526,45.526316,38.736842,46.368421,20.894737,11.736842,73.894737,4.736842,839.789474,772.842105,252,239.842105,64.421053,34.052632,30.894737,19.894737,24.263158,3.368421,2.894737,3.526316,8.210526,10.578947,8.157895,9.473684,79.894737,11.684211,0.631579,16.105263,4.578947,0,0,8.789474,11,3205.473684,,,,,,,,,,,,,,
RR,27.263158,36.315789,26.842105,20.684211,47.842105,15.842105,58.631579,192.526316,177.052632,31.947368,46.315789,51.684211,22.842105,9.368421,18.263158,10.157895,17.578947,21.894737,96.894737,136.631579,150.157895,71.157895,78.315789,22.210526,19.368421,1110.789474,1196.684211,571.842105,648.210526,221.315789,113.473684,50.894737,61.105263,45.684211,5.578947,4.736842,10.842105,21.894737,36.052632,11.315789,15.368421,136.736842,26.157895,5.421053,19.473684,9.052632,0,0,20.789474,35.263158,5786.473684,,,,,,,,,,,,,,
OW,26.157895,38.105263,10.631579,13,70.105263,22.157895,46.894737,63.578947,105.210526,27.105263,102.894737,107.421053,36.842105,40.947368,35,15.789474,13.157895,13.842105,13.368421,12.263158,14.263158,4.368421,4.157895,20.263158,23.578947,1877.894737,1600.578947,1084.421053,913.789474,367.842105,221.578947,64.315789,84.684211,77.842105,14.157895,13.368421,29.842105,5.684211,11.684211,17.052632,26.894737,108.631579,37.263158,7.578947,11.421053,14.157895,0,0,8,16.105263,7495.894737,,,,,,,,,,,,,,
EM,542.947368,1105.315789,757.368421,778.736842,1129.842105,957.052632,1381.894737,1895,1731.526316,1249.105263,1220.052632,751.736842,1024.736842,884.263158,632.789474,552.368421,1101,1624.894737,1113.684211,2221.894737,1739.894737,1074.157895,990.105263,1270.052632,2400.842105,183.894737,136.421053,525.473684,642.052632,1130.789474,1831.052632,1321.105263,1664.052632,1436.263158,901.578947,717.947368,2627.631579,477,681.842105,681.421053,673.157895,493.368421,1168.578947,1022.736842,168.789474,828.157895,0,0,153.105263,477.368421,50075.052632,,,,,,,,,,,,,,
MT,517,1027.894737,684.894737,703,870,831.421053,1201.473684,1566.368421,1215.157895,1134.578947,1083.736842,609.789474,924.631579,801.631579,609.947368,453.473684,866.052632,1257.105263,984.105263,1854.631579,1377,788.842105,723.368421,1092.210526,1811.473684,146.894737,172.578947,187.842105,639,1458.526316,2464.684211,1727.736842,2812.578947,2118.473684,1188.631579,598.315789,1982.263158,415.157895,646.421053,872.684211,819.421053,512.947368,1635.736842,783.210526,120.157895,781.631579,0,0,127.526316,401.631579,47603.842105,,,,,,,,,,,,,,
PL,399.263158,670.578947,346.263158,356.842105,597.421053,399.684211,695.315789,847.947368,885.736842,642.421053,762.105263,506.578947,509.789474,464.368421,313,228.210526,315.368421,410.894737,425.421053,518.894737,429.263158,209.210526,197.105263,439.789474,1040,767.210526,310.947368,131.947368,348.631579,1198.684211,1615.842105,1100.631579,2109.421053,1317.421053,562.789474,248.473684,688.789474,215.157895,394.368421,445.736842,439.947368,1254.736842,726.368421,302.473684,128.631579,275.263158,0,0,96.947368,247.368421,27539.263158,,,,,,,,,,,,,,
CC,339.368421,628.736842,387.947368,408.157895,610,492.842105,769.578947,919.263158,767.631579,599.263158,779.263158,400.526316,467.421053,423.736842,296.947368,236.210526,308.315789,340.105263,406.789474,559.631579,406.684211,236.578947,201.526316,533.684211,940.263158,660.315789,645.421053,336.421053,84.736842,566.578947,966.578947,772.315789,1448.842105,867.368421,542,236.526316,614.736842,204.684211,327.947368,424.578947,386.315789,501.842105,644.947368,249.315789,74.631579,241.842105,0,0,75.894737,228.105263,23562.421053,,,,,,,,,,,,,,
16,165.736842,225.368421,123.578947,148.105263,307.947368,218.736842,359.684211,453.789474,308.052632,244.473684,298.315789,161.789474,143.736842,146.210526,98.421053,75.631579,76.789474,91.842105,116.736842,153.473684,90,48.578947,53.631579,182.631579,368.052632,1167.684211,1531.947368,1417.210526,631.578947,36.684211,187.842105,324.526316,654.631579,325,159.894737,68.473684,188.736842,56,121.842105,133.315789,140.105263,216.210526,252.052632,70.684211,26.052632,63.526316,0,0,28.105263,82.526316,12545.947368,,,,,,,,,,,,,,
24,161.736842,178.526316,64.789474,91.789474,257.368421,126.631579,216.315789,318.894737,274.368421,150.210526,221.210526,137.684211,95.736842,82.578947,59.105263,45.105263,37.421053,32.684211,75.052632,76.105263,61.052632,36.210526,32.789474,108.789474,227.421053,1606.315789,2102.578947,1920.315789,1033.526316,207.736842,52.105263,276.105263,650.263158,279.210526,130.894737,30.315789,74.631579,33.842105,95.368421,98.315789,120.947368,185.421053,229.736842,37.526316,26.736842,26.263158,0,0,22.526316,59.526316,12469.789474,,,,,,,,,,,,,,
GP,38.578947,76.578947,28.105263,27.736842,137.842105,34.736842,74.842105,163.684211,174.421053,61.842105,68.578947,68.473684,50.315789,31.789474,31.263158,14.526316,9.526316,19.105263,41.947368,47.315789,45,16.736842,19.315789,42.526316,73.578947,1165,1430.842105,1231.315789,712.736842,319.789474,260.368421,25.210526,145.947368,68.421053,48.947368,19.210526,66.842105,18.526316,40.368421,38.789474,62.263158,116.263158,139.315789,24.421053,18.315789,12.684211,0,0,12.473684,33.947368,7410.368421,,,,,,,,,,,,,,
BP,71.263158,102.736842,41.578947,41.368421,113.052632,44.210526,88.157895,135.105263,179.736842,88.368421,96.578947,78.526316,81.842105,45.789474,36.368421,26.421053,22,25.473684,55.947368,44.789474,45.736842,11.263158,14.894737,56.210526,101,1427.894737,1879,2477.052632,1313.789474,584.105263,619.842105,141.210526,50.052632,119,87.473684,27,70.842105,17.526316,52.842105,74.263158,116.947368,113.105263,163.684211,23.842105,10.157895,14.842105,0,0,13.052632,43.894737,11089.842105,,,,,,,,,,,,,,
DC,131.578947,222.473684,68.473684,49.473684,141.947368,54.684211,101.578947,156.473684,234.684211,149.315789,190.105263,179.736842,144.842105,107.368421,75.421053,77.368421,76.052632,91,135.842105,95.526316,75.157895,31.157895,25.684211,44.105263,89.526316,1348.315789,1831.263158,1476.421053,856,347.789474,308.421053,68.315789,143.789474,34.315789,50.842105,45.421053,137.263158,56.052632,115.526316,92.315789,140,204.736842,319.315789,61.368421,16.578947,46.789474,0,0,31.894737,94.684211,10577,,,,,,,,,,,,,,
CM,15.105263,28,5.526316,7.789474,34.947368,9.473684,24.631579,72.894737,121.842105,12.473684,9,16.684211,10.052632,7.473684,6.631579,7.105263,6.894737,5.052632,26.736842,12.736842,16.894737,7.157895,3.210526,5.578947,17.315789,880.894737,1030,645.315789,497.631579,143.315789,143.947368,46.157895,91.052632,45.578947,14,5,18.684211,3.368421,16.421053,15.684211,42.315789,131.473684,94.157895,3.210526,2,2.789474,0,0,3.684211,16.631579,4384.526316,,,,,,,,,,,,,,
CV,5.684211,7.894737,4.157895,6.842105,63.052632,10.473684,21.894737,76.052632,123.947368,120.947368,50.736842,90.947368,40.894737,51.368421,18.842105,12.736842,17.473684,33.263158,6.473684,4.368421,3.947368,1.157895,3.263158,4.210526,15.210526,572,589,306.894737,267.526316,81.421053,34.526316,23.526316,28.368421,50.631579,4.473684,8.157895,108.736842,1.631579,1.842105,3.789474,7.368421,24.263158,5.842105,61.315789,8.842105,13.894737,0,0,0.947368,1.473684,3002.315789,,,,,,,,,,,,,,
ED,16.157895,28.368421,11.947368,13.842105,125.526316,21.578947,75.736842,227.473684,265.263158,188,135.842105,293.210526,114.578947,132.473684,74.473684,39.842105,63.421053,73.684211,9.894737,5.210526,7.736842,2.526316,3.894737,11.157895,29.263158,2162.105263,1942.473684,751.368421,672.105263,237.736842,79.947368,72,86,139.631579,19.315789,121.894737,47.789474,1.473684,4.684211,23.789474,15,136.157895,18.526316,42.210526,77.263158,25.736842,0,0,2.105263,4.052632,8654.473684,,,,,,,,,,,,,,
NC,3.947368,7.052632,4.736842,6.210526,32.578947,8.578947,50.578947,125.105263,132.578947,7.684211,8.473684,20.473684,9.578947,6.631579,10.421053,2.315789,2.578947,6.842105,45.105263,31.789474,61.894737,9.842105,4.684211,23.789474,4.842105,369.052632,385.157895,231.368421,226.157895,68,38.736842,17.947368,20.210526,49.947368,4.315789,1.157895,1.894737,11.631579,26,8.315789,11.052632,57.368421,7.578947,0.947368,12.789474,3.789474,0,0,18.157895,22.842105,2222.736842,,,,,,,,,,,,,,
WP,17.526316,13.736842,9.105263,7.210526,70.210526,15.842105,150.684211,184.947368,213.631579,22.947368,28.052632,44.526316,18.526316,9.631579,25.263158,8.631579,7.631579,17.157895,176,82.157895,135.789474,24.684211,17.052632,41.789474,12.789474,517.105263,537.315789,467.421053,409,140.105263,112.157895,48.684211,58.578947,110.789474,16.526316,2.263158,4.421053,30.315789,25.789474,21.789474,30.263158,122.105263,19.526316,1.631579,20.421053,12.578947,0,0,18.631579,25.789474,4108.736842,,,,,,,,,,,,,,
SS,13.368421,30,7.789474,7.157895,35.052632,9.263158,30.578947,68.473684,91,15.789474,18,21.842105,13.368421,12,11.263158,4.684211,4.368421,5.947368,24.736842,28.263158,23.578947,6,8.210526,13.894737,19.578947,657.578947,775.263158,475.263158,409.157895,125.210526,102.789474,38.578947,83.842105,89.157895,16.368421,4.421053,20.210526,8.631579,21.421053,16.578947,28.578947,65.315789,68.157895,9.105263,3.315789,4.947368,0,0,4.631579,22.473684,3575.210526,,,,,,,,,,,,,,
SB,21.052632,37.315789,11.105263,11.789474,41.789474,13.473684,29.842105,75.421053,87.421053,18.842105,28.210526,28.421053,12.578947,15.473684,12.263158,4.736842,2.578947,10.263158,23.947368,34.315789,22.421053,8.578947,9.210526,13.421053,30.157895,669.578947,744.368421,488.263158,376.421053,145.473684,128,67.789474,133.526316,149.473684,42.421053,7,14.578947,12.157895,31.631579,30.421053,15.947368,64.421053,49.631579,4.368421,4.684211,2.157895,0,0,7.052632,23.684211,3817.684211,,,,,,,,,,,,,,
SO,62.263158,116.421053,74.842105,90.421053,132.578947,61.947368,118.315789,107.157895,135.421053,44.842105,65.894737,41.578947,46.210526,27.631579,21.842105,14.947368,22.210526,32.052632,153.105263,190.210526,182.526316,101.684211,91.526316,138.368421,142.157895,454.526316,484.736842,936.210526,415.421053,173.684211,149.894737,98.105263,120,199.421053,137.315789,21.631579,124.052632,66.105263,138.736842,56.368421,58.105263,45.894737,203.526316,35.315789,17.263158,14.421053,0,0,19.842105,94.631579,6281.368421,,,,,,,,,,,,,,
MB,28.210526,68.842105,30.684211,37.473684,152.684211,35.894737,62.421053,123.631579,141.052632,19.526316,28.157895,28.368421,11.947368,10.052632,7.894737,4.368421,3.210526,3.842105,28.631579,24.105263,22.947368,10.263158,9.684211,23.684211,39.473684,1086.842105,1431.947368,724.263158,581.578947,226.210526,193.473684,121.684211,181.210526,317.894737,85.315789,3.421053,19.526316,7.263158,24.210526,72.736842,37.263158,239.842105,46.789474,8.473684,6.736842,1.947368,0,0,6.052632,18.105263,6399.842105,,,,,,,,,,,,,,
WD,5.631579,15.526316,7.684211,8.842105,58,15.368421,29.842105,127.368421,127,101.157895,65.894737,120.789474,48.842105,78.789474,42.736842,19.052632,28.789474,33.526316,4.105263,5.157895,2.578947,0.421053,0.789474,6.263158,8.736842,909,833.368421,355.894737,308.842105,90.210526,42.842105,26.789474,30.473684,66.894737,2.947368,67.421053,63.684211,1.157895,2.210526,9.894737,6.105263,43.315789,8.842105,16.736842,38.684211,13.631579,0,0,1.210526,2.368421,3905.421053,,,,,,,,,,,,,,
OA,12.947368,38.210526,31.842105,34.947368,58.526316,26.947368,28.421053,42.894737,54.210526,21.105263,11.684211,46.894737,10,5.157895,11.473684,6.842105,20.842105,25.052632,37.210526,52.789474,40.315789,20.052632,15.578947,15.315789,8.368421,176.210526,135.684211,104,76.263158,25.473684,22.263158,15.789474,9.473684,15.578947,2.315789,7,76.631579,14.105263,25.894737,2.473684,5.842105,22.842105,5.894737,35,9.052632,12.736842,0,0,2.947368,20.526316,1501.631579,,,,,,,,,,,,,,
WS,13.789474,34.210526,15.263158,22.263158,134.368421,28.736842,49.263158,141.684211,144.315789,97.210526,68.842105,172.842105,65.947368,55.368421,100,49.368421,44.842105,33.157895,10.789474,13.789474,7.789474,3.631579,5.105263,9.368421,17.842105,714.894737,757,305.526316,260.315789,66.789474,26.210526,15.210526,19.894737,48.473684,1.736842,9.947368,25.157895,4.052632,15.526316,4.315789,1.421053,18.684211,2.631579,11.157895,14.684211,30.263158,0,0,3.631579,10.421053,3707.736842,,,,,,,,,,,,,,
ML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
BE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
PC,4.736842,4.421053,2.631579,2.052632,14.526316,3,33.263158,37.210526,36.421053,8.157895,10.105263,17.263158,5.315789,4.421053,8.894737,2.368421,3.842105,4.210526,65.578947,28.947368,35.263158,11.052632,5.368421,13.578947,4.263158,69.947368,71.157895,74.736842,56.473684,21.473684,19.157895,11.105263,12.894737,20.052632,2.947368,0.789474,1.315789,12.421053,14.789474,1.736842,4.526316,15.947368,3.578947,1,3.157895,2.947368,0,0,5.263158,21.578947,815.894737,,,,,,,,,,,,,,
AN,13.210526,10.526316,5,6.947368,53.842105,11.684211,126.631579,125.631579,183.052632,25.789474,24.315789,51.842105,16.421053,8.157895,26.947368,5.578947,7.894737,16.052632,113.947368,53.421053,89.526316,15.578947,9.947368,35.631579,17.105263,384.947368,348.473684,300.263158,269.210526,103.052632,64.368421,45.526316,49,91,18.315789,1.631579,3.894737,27.526316,32.315789,22.315789,25.526316,89.052632,19.315789,1.684211,25.368421,13.578947,0,0,28.105263,25.052632,3044.210526,,,,,,,,,,,,,,
Entries,4635.473684,8278.315789,5019.210526,4468.684211,11520.526316,5404.789474,8915.263158,13780.157895,14050.052632,7579.947368,8315.684211,7362.736842,6580.631579,5757.105263,5156,3344.473684,5142.736842,6949.526316,6075.684211,8237.842105,6903.684211,3588.631579,3209.157895,5497.894737,8324.210526,42702.684211,45066.842105,31066.105263,25392.263158,12803.789474,12893.947368,7995.368421,12530.894737,10617.421053,4555.842105,3062.684211,8964.473684,2377.105263,4248.473684,3686.894737,3809.473684,6871.052632,6862.684211,3738,1573.789474,3784.052632,0,0,1242.157895,3027.368421,432971.789474,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
